,mse_id,GT,value,ZT,hour,Cond,date
702,1130-2F,TG,9.277875289447302,7:00:00,,SAL,2018-09-21
703,1130-2F,TG,1.5450935374703003,7:10:00,,SAL,2018-09-21
704,1130-2F,TG,1.667544702790111,7:20:00,,SAL,2018-09-21
705,1130-2F,TG,2.4587761061336777,7:30:00,,SAL,2018-09-21
706,1130-2F,TG,1.2879141950616506,7:40:00,,SAL,2018-09-21
707,1130-2F,TG,1.7186251893716498,7:50:00,,SAL,2018-09-21
708,1130-2F,TG,2.5087737008281343,8:00:00,,SAL,2018-09-21
709,1130-2F,TG,2.1352184109053938,8:10:00,,SAL,2018-09-21
710,1130-2F,TG,9.992259881582234,8:20:00,,SAL,2018-09-21
711,1130-2F,TG,20.42873125086817,8:30:00,,SAL,2018-09-21
712,1130-2F,TG,3.865659070279851,8:40:00,,SAL,2018-09-21
713,1130-2F,TG,1.2759935393782624,8:50:00,,SAL,2018-09-21
714,1130-2F,TG,1.2013095417807256,9:00:00,,SAL,2018-09-21
715,1130-2F,TG,1.2332471223169186,9:10:00,,SAL,2018-09-21
716,1130-2F,TG,1.520522081983307,9:20:00,,SAL,2018-09-21
717,1130-2F,TG,1.4788339097089431,9:30:00,,SAL,2018-09-21
718,1130-2F,TG,1.269599960439352,9:40:00,,SAL,2018-09-21
719,1130-2F,TG,1.297061189334718,9:50:00,,SAL,2018-09-21
720,1131-4M,TG,38.62564307570063,5:00:00,,CNO,2018-10-17
721,1131-4M,TG,50.85519719679042,5:10:00,,CNO,2018-10-17
722,1131-4M,TG,67.03659928728534,5:20:00,,CNO,2018-10-17
723,1131-4M,TG,60.7982645610676,5:30:00,,CNO,2018-10-17
724,1131-4M,TG,48.76774733004063,5:40:00,,CNO,2018-10-17
725,1131-4M,TG,47.95666810686132,5:50:00,,CNO,2018-10-17
726,1131-4M,TG,46.41965602705727,6:00:00,,CNO,2018-10-17
727,1131-4M,TG,47.83693541915348,6:10:00,,CNO,2018-10-17
728,1131-4M,TG,40.740010329849056,6:20:00,,CNO,2018-10-17
729,1131-4M,TG,37.34065859823503,6:30:00,,CNO,2018-10-17
730,1131-4M,TG,33.294741680097445,6:40:00,,CNO,2018-10-17
731,1131-4M,TG,36.71727856909358,6:50:00,,CNO,2018-10-17
732,1131-4M,TG,29.1560605675014,7:00:00,,CNO,2018-10-17
733,1131-4M,TG,29.580713745673066,7:10:00,,CNO,2018-10-17
734,1131-4M,TG,35.935247411458775,7:20:00,,CNO,2018-10-17
735,1131-4M,TG,27.44257225540177,7:30:00,,CNO,2018-10-17
736,1131-4M,TG,32.7896985310294,7:40:00,,CNO,2018-10-17
737,1131-4M,TG,24.44907488136155,7:50:00,,CNO,2018-10-17
738,1131-4M,TG,28.219022178387103,8:00:00,,CNO,2018-10-17
739,1131-4M,TG,32.490185311242605,8:10:00,,CNO,2018-10-17
740,1131-4M,TG,32.21851797452329,8:20:00,,CNO,2018-10-17
741,1131-4M,TG,18.606650536743658,8:30:00,,CNO,2018-10-17
742,1131-4M,TG,18.91689073279506,8:40:00,,CNO,2018-10-17
743,1131-4M,TG,37.35332525260266,8:50:00,,CNO,2018-10-17
744,1131-4M,TG,24.41565133371914,9:00:00,,CNO,2018-10-17
745,1131-4M,TG,22.601612486758025,9:10:00,,CNO,2018-10-17
746,1131-4M,TG,27.511286590403103,9:20:00,,CNO,2018-10-17
747,1131-4M,TG,16.70317003244537,9:30:00,,CNO,2018-10-17
748,1131-4M,TG,25.293292892273627,9:40:00,,CNO,2018-10-17
749,1131-4M,TG,27.764693464343907,9:50:00,,CNO,2018-10-17
750,1131-4M,TG,44.02872753961096,5:00:00,,SAL,2018-10-14
751,1131-4M,TG,10.756765431347866,5:10:00,,SAL,2018-10-14
752,1131-4M,TG,3.933824701614896,5:20:00,,SAL,2018-10-14
753,1131-4M,TG,2.015337113053965,5:30:00,,SAL,2018-10-14
754,1131-4M,TG,3.1511298924562,5:40:00,,SAL,2018-10-14
755,1131-4M,TG,2.310047975143005,5:50:00,,SAL,2018-10-14
756,1131-4M,TG,2.2924668223206286,6:00:00,,SAL,2018-10-14
757,1131-4M,TG,1.685297756760864,6:10:00,,SAL,2018-10-14
758,1131-4M,TG,2.4414952841265283,6:20:00,,SAL,2018-10-14
759,1131-4M,TG,2.1016443771707656,6:30:00,,SAL,2018-10-14
760,1131-4M,TG,2.3389117413320357,6:40:00,,SAL,2018-10-14
761,1131-4M,TG,3.0031986667047224,6:50:00,,SAL,2018-10-14
762,1131-4M,TG,2.67060261925432,7:00:00,,SAL,2018-10-14
763,1131-4M,TG,2.720602169101131,7:10:00,,SAL,2018-10-14
764,1131-4M,TG,24.02273314861866,7:20:00,,SAL,2018-10-14
765,1131-4M,TG,20.64350785372552,7:30:00,,SAL,2018-10-14
766,1131-4M,TG,23.18622790870513,7:40:00,,SAL,2018-10-14
767,1131-4M,TG,5.683554272160178,7:50:00,,SAL,2018-10-14
768,1131-4M,TG,1.8428801415796696,8:00:00,,SAL,2018-10-14
769,1131-4M,TG,2.307286600560561,8:10:00,,SAL,2018-10-14
770,1131-4M,TG,2.0511105735750474,8:20:00,,SAL,2018-10-14
771,1131-4M,TG,2.3969397284537908,8:30:00,,SAL,2018-10-14
772,1131-4M,TG,2.002931857806137,8:40:00,,SAL,2018-10-14
773,1131-4M,TG,2.2376796477194483,8:50:00,,SAL,2018-10-14
774,1131-4M,TG,2.251895624687941,9:00:00,,SAL,2018-10-14
775,1131-4M,TG,9.143989539833346,9:10:00,,SAL,2018-10-14
776,1131-4M,TG,2.1162211243843174,9:20:00,,SAL,2018-10-14
777,1131-4M,TG,2.0325513867710625,9:30:00,,SAL,2018-10-14
778,1131-4M,TG,2.2174169577337377,9:40:00,,SAL,2018-10-14
779,1131-4M,TG,2.099455773412347,9:50:00,,SAL,2018-10-14
780,1132-10F,TG,35.908176511863324,5:00:00,,CNO,2018-10-14
781,1132-10F,TG,52.81702552718999,5:10:00,,CNO,2018-10-14
782,1132-10F,TG,55.51831538587896,5:20:00,,CNO,2018-10-14
783,1132-10F,TG,49.903505084143895,5:30:00,,CNO,2018-10-14
784,1132-10F,TG,40.954650107193046,5:40:00,,CNO,2018-10-14
785,1132-10F,TG,33.96600373333567,5:50:00,,CNO,2018-10-14
786,1132-10F,TG,27.73222434459272,6:00:00,,CNO,2018-10-14
787,1132-10F,TG,27.399189168820115,6:10:00,,CNO,2018-10-14
788,1132-10F,TG,25.38280235458998,6:20:00,,CNO,2018-10-14
789,1132-10F,TG,22.70004057254925,6:30:00,,CNO,2018-10-14
790,1132-10F,TG,18.1473205262119,6:40:00,,CNO,2018-10-14
791,1132-10F,TG,15.846616977517408,6:50:00,,CNO,2018-10-14
792,1132-10F,TG,27.471619943407045,7:00:00,,CNO,2018-10-14
793,1132-10F,TG,12.958372325550062,7:10:00,,CNO,2018-10-14
794,1132-10F,TG,31.42284641222944,7:20:00,,CNO,2018-10-14
795,1132-10F,TG,10.642280082601134,7:30:00,,CNO,2018-10-14
796,1132-10F,TG,10.591491992468349,7:40:00,,CNO,2018-10-14
797,1132-10F,TG,3.95915423288404,7:50:00,,CNO,2018-10-14
798,1132-10F,TG,3.115480868176029,8:00:00,,CNO,2018-10-14
799,1132-10F,TG,3.406120724679245,8:10:00,,CNO,2018-10-14
800,1132-10F,TG,10.732110576749182,8:20:00,,CNO,2018-10-14
801,1132-10F,TG,13.326132432267306,8:30:00,,CNO,2018-10-14
802,1132-10F,TG,2.2653790121115467,8:40:00,,CNO,2018-10-14
803,1132-10F,TG,2.824809880887583,8:50:00,,CNO,2018-10-14
804,1132-10F,TG,1.6982334498893346,9:00:00,,CNO,2018-10-14
805,1132-10F,TG,3.360802299660443,9:10:00,,CNO,2018-10-14
806,1132-10F,TG,5.477435111055515,9:20:00,,CNO,2018-10-14
807,1132-10F,TG,6.014777346852296,9:30:00,,CNO,2018-10-14
808,1132-10F,TG,2.044962088395087,9:40:00,,CNO,2018-10-14
809,1132-10F,TG,2.4535675611504777,9:50:00,,CNO,2018-10-14
810,1132-10F,TG,35.22327403871117,5:00:00,,SAL,2018-10-17
811,1132-10F,TG,28.13203358768429,5:10:00,,SAL,2018-10-17
812,1132-10F,TG,4.54118602364277,5:20:00,,SAL,2018-10-17
813,1132-10F,TG,1.5445869538011747,5:30:00,,SAL,2018-10-17
814,1132-10F,TG,1.775561839509268,5:40:00,,SAL,2018-10-17
815,1132-10F,TG,10.720882042106645,5:50:00,,SAL,2018-10-17
816,1132-10F,TG,22.51794284832759,6:00:00,,SAL,2018-10-17
817,1132-10F,TG,4.062754911456433,6:10:00,,SAL,2018-10-17
818,1132-10F,TG,6.009186428424912,6:20:00,,SAL,2018-10-17
819,1132-10F,TG,4.3707063350041855,6:30:00,,SAL,2018-10-17
820,1132-10F,TG,18.92982881417432,6:40:00,,SAL,2018-10-17
821,1132-10F,TG,20.70658835025234,6:50:00,,SAL,2018-10-17
822,1132-10F,TG,5.531219390782234,7:00:00,,SAL,2018-10-17
823,1132-10F,TG,7.363273213928212,7:10:00,,SAL,2018-10-17
824,1132-10F,TG,4.91839563306544,7:20:00,,SAL,2018-10-17
825,1132-10F,TG,2.0444077095277047,7:30:00,,SAL,2018-10-17
826,1132-10F,TG,1.866791661826216,7:40:00,,SAL,2018-10-17
827,1132-10F,TG,1.7290285836243864,7:50:00,,SAL,2018-10-17
828,1132-10F,TG,1.6131703320136308,8:00:00,,SAL,2018-10-17
829,1132-10F,TG,2.0496524385317723,8:10:00,,SAL,2018-10-17
830,1132-10F,TG,1.647512155681694,8:20:00,,SAL,2018-10-17
831,1132-10F,TG,5.986497673693607,8:30:00,,SAL,2018-10-17
832,1132-10F,TG,15.770122838912018,8:40:00,,SAL,2018-10-17
833,1132-10F,TG,11.996219768389494,8:50:00,,SAL,2018-10-17
834,1132-10F,TG,2.6114886049136903,9:00:00,,SAL,2018-10-17
835,1132-10F,TG,6.629116811114352,9:10:00,,SAL,2018-10-17
836,1132-10F,TG,2.043606836988852,9:20:00,,SAL,2018-10-17
837,1132-10F,TG,2.8655712161612006,9:30:00,,SAL,2018-10-17
838,1132-10F,TG,1.8288643031700784,9:40:00,,SAL,2018-10-17
839,1132-10F,TG,2.2955627154930727,9:50:00,,SAL,2018-10-17
840,1132-12M,TG,22.92012226266641,5:00:00,,CNO,2018-10-17
841,1132-12M,TG,48.43317831878521,5:10:00,,CNO,2018-10-17
842,1132-12M,TG,52.84072742867452,5:20:00,,CNO,2018-10-17
843,1132-12M,TG,50.8976473231294,5:30:00,,CNO,2018-10-17
844,1132-12M,TG,47.92784705474419,5:40:00,,CNO,2018-10-17
845,1132-12M,TG,38.131973410710856,5:50:00,,CNO,2018-10-17
846,1132-12M,TG,32.16610254624985,6:00:00,,CNO,2018-10-17
847,1132-12M,TG,37.59471562338921,6:10:00,,CNO,2018-10-17
848,1132-12M,TG,32.18542071513801,6:20:00,,CNO,2018-10-17
849,1132-12M,TG,27.896705396636605,6:30:00,,CNO,2018-10-17
850,1132-12M,TG,32.09279401014227,6:40:00,,CNO,2018-10-17
851,1132-12M,TG,26.789599077956733,6:50:00,,CNO,2018-10-17
852,1132-12M,TG,26.88133368202638,7:00:00,,CNO,2018-10-17
853,1132-12M,TG,28.058293592608955,7:10:00,,CNO,2018-10-17
854,1132-12M,TG,25.277590032525183,7:20:00,,CNO,2018-10-17
855,1132-12M,TG,24.392451603952697,7:30:00,,CNO,2018-10-17
856,1132-12M,TG,27.808158853696057,7:40:00,,CNO,2018-10-17
857,1132-12M,TG,22.16533940233164,7:50:00,,CNO,2018-10-17
858,1132-12M,TG,33.035189909840355,8:00:00,,CNO,2018-10-17
859,1132-12M,TG,23.456397447439397,8:10:00,,CNO,2018-10-17
860,1132-12M,TG,24.45105667670068,8:20:00,,CNO,2018-10-17
861,1132-12M,TG,26.57568731387892,8:30:00,,CNO,2018-10-17
862,1132-12M,TG,27.98261990122173,8:40:00,,CNO,2018-10-17
863,1132-12M,TG,22.698557852748056,8:50:00,,CNO,2018-10-17
864,1132-12M,TG,5.327056246085402,9:00:00,,CNO,2018-10-17
865,1132-12M,TG,4.582543173630685,9:10:00,,CNO,2018-10-17
866,1132-12M,TG,15.581643956292586,9:20:00,,CNO,2018-10-17
867,1132-12M,TG,30.724153584594152,9:30:00,,CNO,2018-10-17
868,1132-12M,TG,26.942562063712888,9:40:00,,CNO,2018-10-17
869,1132-12M,TG,8.102119633544723,9:50:00,,CNO,2018-10-17
870,1132-12M,TG,46.83328428793885,5:00:00,,SAL,2018-10-14
871,1132-12M,TG,48.60782213419966,5:10:00,,SAL,2018-10-14
872,1132-12M,TG,34.192401839005285,5:20:00,,SAL,2018-10-14
873,1132-12M,TG,24.9680319457362,5:30:00,,SAL,2018-10-14
874,1132-12M,TG,2.5887292463163885,5:40:00,,SAL,2018-10-14
875,1132-12M,TG,2.004090857043884,5:50:00,,SAL,2018-10-14
876,1132-12M,TG,2.131616822917528,6:00:00,,SAL,2018-10-14
877,1132-12M,TG,2.178452951038763,6:10:00,,SAL,2018-10-14
878,1132-12M,TG,3.038030469254675,6:20:00,,SAL,2018-10-14
879,1132-12M,TG,24.078799175080263,6:30:00,,SAL,2018-10-14
880,1132-12M,TG,8.281830133250109,6:40:00,,SAL,2018-10-14
881,1132-12M,TG,1.4720522994903051,6:50:00,,SAL,2018-10-14
882,1132-12M,TG,4.835464064203845,7:00:00,,SAL,2018-10-14
883,1132-12M,TG,2.102087679509844,7:10:00,,SAL,2018-10-14
884,1132-12M,TG,1.6642852473007377,7:20:00,,SAL,2018-10-14
885,1132-12M,TG,1.5601553944412203,7:30:00,,SAL,2018-10-14
886,1132-12M,TG,2.770984232594045,7:40:00,,SAL,2018-10-14
887,1132-12M,TG,1.984552501349685,7:50:00,,SAL,2018-10-14
888,1132-12M,TG,2.269385987106721,8:00:00,,SAL,2018-10-14
889,1132-12M,TG,8.561049438793649,8:10:00,,SAL,2018-10-14
890,1132-12M,TG,27.50697610825359,8:20:00,,SAL,2018-10-14
891,1132-12M,TG,19.611610323283795,8:30:00,,SAL,2018-10-14
892,1132-12M,TG,3.63285914176194,8:40:00,,SAL,2018-10-14
893,1132-12M,TG,2.3419928141150947,8:50:00,,SAL,2018-10-14
894,1132-12M,TG,1.3573805633112606,9:00:00,,SAL,2018-10-14
895,1132-12M,TG,1.3300065012687527,9:10:00,,SAL,2018-10-14
896,1132-12M,TG,2.07030550369361,9:20:00,,SAL,2018-10-14
897,1132-12M,TG,1.510272192790384,9:30:00,,SAL,2018-10-14
898,1132-12M,TG,2.060679109778494,9:40:00,,SAL,2018-10-14
899,1132-12M,TG,3.932707280497562,9:50:00,,SAL,2018-10-14
900,1132-13F,TG,28.767131517346375,5:00:00,,CNO,2018-10-14
901,1132-13F,TG,46.85933208650205,5:10:00,,CNO,2018-10-14
902,1132-13F,TG,41.28689076774545,5:20:00,,CNO,2018-10-14
903,1132-13F,TG,37.53738340960388,5:30:00,,CNO,2018-10-14
904,1132-13F,TG,27.58823780931502,5:40:00,,CNO,2018-10-14
905,1132-13F,TG,25.6679913818944,5:50:00,,CNO,2018-10-14
906,1132-13F,TG,29.145433963183983,6:00:00,,CNO,2018-10-14
907,1132-13F,TG,28.785728626480648,6:10:00,,CNO,2018-10-14
908,1132-13F,TG,27.059174575275726,6:20:00,,CNO,2018-10-14
909,1132-13F,TG,9.383617900095487,6:30:00,,CNO,2018-10-14
910,1132-13F,TG,26.00087874635084,6:40:00,,CNO,2018-10-14
911,1132-13F,TG,19.756038630243783,6:50:00,,CNO,2018-10-14
912,1132-13F,TG,14.723735875236915,7:00:00,,CNO,2018-10-14
913,1132-13F,TG,18.78542395701816,7:10:00,,CNO,2018-10-14
914,1132-13F,TG,12.596741432639584,7:20:00,,CNO,2018-10-14
915,1132-13F,TG,10.962061925531437,7:30:00,,CNO,2018-10-14
916,1132-13F,TG,7.500065836266234,7:40:00,,CNO,2018-10-14
917,1132-13F,TG,18.276266976497485,7:50:00,,CNO,2018-10-14
918,1132-13F,TG,8.405808788695753,8:00:00,,CNO,2018-10-14
919,1132-13F,TG,5.180286724879456,8:10:00,,CNO,2018-10-14
920,1132-13F,TG,9.596995638110666,8:20:00,,CNO,2018-10-14
921,1132-13F,TG,11.677457157140044,8:30:00,,CNO,2018-10-14
922,1132-13F,TG,16.149969569709018,8:40:00,,CNO,2018-10-14
923,1132-13F,TG,3.821847587856698,8:50:00,,CNO,2018-10-14
924,1132-13F,TG,1.8996449362078665,9:00:00,,CNO,2018-10-14
925,1132-13F,TG,9.95865271053964,9:10:00,,CNO,2018-10-14
926,1132-13F,TG,8.307705232984482,9:20:00,,CNO,2018-10-14
927,1132-13F,TG,2.003567772823645,9:30:00,,CNO,2018-10-14
928,1132-13F,TG,12.46339688943174,9:40:00,,CNO,2018-10-14
929,1132-13F,TG,10.308448357507167,9:50:00,,CNO,2018-10-14
930,1132-13F,TG,24.874566268720823,5:00:00,,SAL,2018-10-17
931,1132-13F,TG,38.35706573549209,5:10:00,,SAL,2018-10-17
932,1132-13F,TG,22.67635824634021,5:20:00,,SAL,2018-10-17
933,1132-13F,TG,18.96213217803538,5:30:00,,SAL,2018-10-17
934,1132-13F,TG,2.2074190695722127,5:40:00,,SAL,2018-10-17
935,1132-13F,TG,1.8317949331263863,5:50:00,,SAL,2018-10-17
936,1132-13F,TG,2.508630773266892,6:00:00,,SAL,2018-10-17
937,1132-13F,TG,1.5542343493647377,6:10:00,,SAL,2018-10-17
938,1132-13F,TG,9.900089137156025,6:20:00,,SAL,2018-10-17
939,1132-13F,TG,1.9952153503821413,6:30:00,,SAL,2018-10-17
940,1132-13F,TG,2.2533038191436967,6:40:00,,SAL,2018-10-17
941,1132-13F,TG,1.9977728223225064,6:50:00,,SAL,2018-10-17
942,1132-13F,TG,2.3406175856947065,7:00:00,,SAL,2018-10-17
943,1132-13F,TG,4.199751632376093,7:10:00,,SAL,2018-10-17
944,1132-13F,TG,14.885625059412034,7:20:00,,SAL,2018-10-17
945,1132-13F,TG,3.463619664446357,7:30:00,,SAL,2018-10-17
946,1132-13F,TG,2.454564932180363,7:40:00,,SAL,2018-10-17
947,1132-13F,TG,1.8889225329588963,7:50:00,,SAL,2018-10-17
948,1132-13F,TG,4.134808449030129,8:00:00,,SAL,2018-10-17
949,1132-13F,TG,16.595456675506956,8:10:00,,SAL,2018-10-17
950,1132-13F,TG,1.878092902044906,8:20:00,,SAL,2018-10-17
951,1132-13F,TG,2.4516488169399424,8:30:00,,SAL,2018-10-17
952,1132-13F,TG,2.038417708008822,8:40:00,,SAL,2018-10-17
953,1132-13F,TG,2.9201560800309467,8:50:00,,SAL,2018-10-17
954,1132-13F,TG,1.7674901091487605,9:00:00,,SAL,2018-10-17
955,1132-13F,TG,5.574249269658117,9:10:00,,SAL,2018-10-17
956,1132-13F,TG,15.936616994024424,9:20:00,,SAL,2018-10-17
957,1132-13F,TG,17.15336760933931,9:30:00,,SAL,2018-10-17
958,1132-13F,TG,1.5187989226485046,9:40:00,,SAL,2018-10-17
959,1132-13F,TG,2.1799918631059048,9:50:00,,SAL,2018-10-17
960,1130-20F,TG,8.014511280090483,5:00:00,,CNO,2018-11-12
961,1130-20F,TG,26.41614830850411,5:10:00,,CNO,2018-11-12
962,1130-20F,TG,31.665249160406425,5:20:00,,CNO,2018-11-12
963,1130-20F,TG,38.14035159052593,5:30:00,,CNO,2018-11-12
964,1130-20F,TG,31.408847097401168,5:40:00,,CNO,2018-11-12
965,1130-20F,TG,27.90623838048781,5:50:00,,CNO,2018-11-12
966,1130-20F,TG,21.927113173504768,6:00:00,,CNO,2018-11-12
967,1130-20F,TG,27.497889255389925,6:10:00,,CNO,2018-11-12
968,1130-20F,TG,18.562816170609143,6:20:00,,CNO,2018-11-12
969,1130-20F,TG,27.00445990691707,6:30:00,,CNO,2018-11-12
970,1130-20F,TG,21.741503365737323,6:40:00,,CNO,2018-11-12
971,1130-20F,TG,18.49904042252049,6:50:00,,CNO,2018-11-12
972,1130-20F,TG,16.8125138143105,7:00:00,,CNO,2018-11-12
973,1130-20F,TG,19.823654010886035,7:10:00,,CNO,2018-11-12
974,1130-20F,TG,20.220565062416146,7:20:00,,CNO,2018-11-12
975,1130-20F,TG,21.079227592007484,7:30:00,,CNO,2018-11-12
976,1130-20F,TG,19.81198682750177,7:40:00,,CNO,2018-11-12
977,1130-20F,TG,11.34838895098523,7:50:00,,CNO,2018-11-12
978,1130-20F,TG,11.771472165625502,8:00:00,,CNO,2018-11-12
979,1130-20F,TG,20.5882078348973,8:10:00,,CNO,2018-11-12
980,1130-20F,TG,15.442470112558658,8:20:00,,CNO,2018-11-12
981,1130-20F,TG,13.586108708292498,8:30:00,,CNO,2018-11-12
982,1130-20F,TG,12.68194013293624,8:40:00,,CNO,2018-11-12
983,1130-20F,TG,5.285618903950839,8:50:00,,CNO,2018-11-12
984,1130-20F,TG,4.98279283158109,9:00:00,,CNO,2018-11-12
985,1130-20F,TG,22.49329681035333,9:10:00,,CNO,2018-11-12
986,1130-20F,TG,16.842867997807257,9:20:00,,CNO,2018-11-12
987,1130-20F,TG,2.86297398577737,9:30:00,,CNO,2018-11-12
988,1130-20F,TG,7.381033808330423,9:40:00,,CNO,2018-11-12
989,1130-20F,TG,16.07933750144141,9:50:00,,CNO,2018-11-12
990,1130-20F,TG,25.172829525868064,5:00:00,,SAL,2018-11-08
991,1130-20F,TG,18.23157390747343,5:10:00,,SAL,2018-11-08
992,1130-20F,TG,12.2533880590737,5:20:00,,SAL,2018-11-08
993,1130-20F,TG,12.298642966991032,5:30:00,,SAL,2018-11-08
994,1130-20F,TG,16.481602221133645,5:40:00,,SAL,2018-11-08
995,1130-20F,TG,12.07782625412774,5:50:00,,SAL,2018-11-08
996,1130-20F,TG,3.395067044995658,6:00:00,,SAL,2018-11-08
997,1130-20F,TG,1.1758209026208046,6:10:00,,SAL,2018-11-08
998,1130-20F,TG,3.6534670388927672,6:20:00,,SAL,2018-11-08
999,1130-20F,TG,1.7058450368059903,6:30:00,,SAL,2018-11-08
1000,1130-20F,TG,1.3337389951241732,6:40:00,,SAL,2018-11-08
1001,1130-20F,TG,2.467150475354537,6:50:00,,SAL,2018-11-08
1002,1130-20F,TG,8.115990609366143,7:00:00,,SAL,2018-11-08
1003,1130-20F,TG,9.649153012411077,7:10:00,,SAL,2018-11-08
1004,1130-20F,TG,2.2768744533100134,7:20:00,,SAL,2018-11-08
1005,1130-20F,TG,3.257483828658099,7:30:00,,SAL,2018-11-08
1006,1130-20F,TG,8.975224485070772,7:40:00,,SAL,2018-11-08
1007,1130-20F,TG,2.055968478299524,7:50:00,,SAL,2018-11-08
1008,1130-20F,TG,3.340012921005162,8:00:00,,SAL,2018-11-08
1009,1130-20F,TG,20.19705387551836,8:10:00,,SAL,2018-11-08
1010,1130-20F,TG,7.339578690781581,8:20:00,,SAL,2018-11-08
1011,1130-20F,TG,1.7729931906386418,8:30:00,,SAL,2018-11-08
1012,1130-20F,TG,2.3250648997608927,8:40:00,,SAL,2018-11-08
1013,1130-20F,TG,2.1632641236111163,8:50:00,,SAL,2018-11-08
1014,1130-20F,TG,2.148989681026661,9:00:00,,SAL,2018-11-08
1015,1130-20F,TG,1.8031685930723669,9:10:00,,SAL,2018-11-08
1016,1130-20F,TG,2.23079545334396,9:20:00,,SAL,2018-11-08
1017,1130-20F,TG,2.31133586883639,9:30:00,,SAL,2018-11-08
1018,1130-20F,TG,11.427388488138336,9:40:00,,SAL,2018-11-08
1019,1130-20F,TG,14.675256812508064,9:50:00,,SAL,2018-11-08
1020,1131-8F,TG,8.821700456008475,5:00:00,,CNO,2018-11-12
1021,1131-8F,TG,25.475957846188507,5:10:00,,CNO,2018-11-12
1022,1131-8F,TG,31.044653729098847,5:20:00,,CNO,2018-11-12
1023,1131-8F,TG,33.05803427704979,5:30:00,,CNO,2018-11-12
1024,1131-8F,TG,30.49165631817836,5:40:00,,CNO,2018-11-12
1025,1131-8F,TG,26.57042657953618,5:50:00,,CNO,2018-11-12
1026,1131-8F,TG,23.825662520011203,6:00:00,,CNO,2018-11-12
1027,1131-8F,TG,20.205527331510744,6:10:00,,CNO,2018-11-12
1028,1131-8F,TG,22.429833497328666,6:20:00,,CNO,2018-11-12
1029,1131-8F,TG,18.712999837737726,6:30:00,,CNO,2018-11-12
1030,1131-8F,TG,17.084741967053393,6:40:00,,CNO,2018-11-12
1031,1131-8F,TG,16.343192315299376,6:50:00,,CNO,2018-11-12
1032,1131-8F,TG,9.951102480836816,7:00:00,,CNO,2018-11-12
1033,1131-8F,TG,19.99969795223351,7:10:00,,CNO,2018-11-12
1034,1131-8F,TG,14.12090422737503,7:20:00,,CNO,2018-11-12
1035,1131-8F,TG,8.652067484253243,7:30:00,,CNO,2018-11-12
1036,1131-8F,TG,4.7116428620265935,7:40:00,,CNO,2018-11-12
1037,1131-8F,TG,16.260510218579466,7:50:00,,CNO,2018-11-12
1038,1131-8F,TG,14.93017940755289,8:00:00,,CNO,2018-11-12
1039,1131-8F,TG,4.726990362940183,8:10:00,,CNO,2018-11-12
1040,1131-8F,TG,5.317097986662409,8:20:00,,CNO,2018-11-12
1041,1131-8F,TG,12.326800065631836,8:30:00,,CNO,2018-11-12
1042,1131-8F,TG,17.72856600049359,8:40:00,,CNO,2018-11-12
1043,1131-8F,TG,4.929373138080896,8:50:00,,CNO,2018-11-12
1044,1131-8F,TG,2.116665581285565,9:00:00,,CNO,2018-11-12
1045,1131-8F,TG,10.99482280126768,9:10:00,,CNO,2018-11-12
1046,1131-8F,TG,8.41361312885357,9:20:00,,CNO,2018-11-12
1047,1131-8F,TG,6.31769450441829,9:30:00,,CNO,2018-11-12
1048,1131-8F,TG,17.433734356428502,9:40:00,,CNO,2018-11-12
1049,1131-8F,TG,13.686788801280326,9:50:00,,CNO,2018-11-12
1050,1131-8F,TG,19.72331144463418,5:00:00,,SAL,2018-11-08
1051,1131-8F,TG,28.021976517801612,5:10:00,,SAL,2018-11-08
1052,1131-8F,TG,15.079651545277155,5:20:00,,SAL,2018-11-08
1053,1131-8F,TG,11.443436731509264,5:30:00,,SAL,2018-11-08
1054,1131-8F,TG,14.195950240459869,5:40:00,,SAL,2018-11-08
1055,1131-8F,TG,1.457067064719927,5:50:00,,SAL,2018-11-08
1056,1131-8F,TG,1.3164252867772768,6:00:00,,SAL,2018-11-08
1057,1131-8F,TG,1.4778257554967735,6:10:00,,SAL,2018-11-08
1058,1131-8F,TG,1.4549260768312036,6:20:00,,SAL,2018-11-08
1059,1131-8F,TG,1.3482607466228245,6:30:00,,SAL,2018-11-08
1060,1131-8F,TG,13.372554391342703,6:40:00,,SAL,2018-11-08
1061,1131-8F,TG,5.695262679127386,6:50:00,,SAL,2018-11-08
1062,1131-8F,TG,1.6434499881873326,7:00:00,,SAL,2018-11-08
1063,1131-8F,TG,1.7963344065230689,7:10:00,,SAL,2018-11-08
1064,1131-8F,TG,1.502664078979115,7:20:00,,SAL,2018-11-08
1065,1131-8F,TG,1.2888811085449947,7:30:00,,SAL,2018-11-08
1066,1131-8F,TG,1.5852923301204918,7:40:00,,SAL,2018-11-08
1067,1131-8F,TG,1.2337330999698897,7:50:00,,SAL,2018-11-08
1068,1131-8F,TG,3.0665198157896274,8:00:00,,SAL,2018-11-08
1069,1131-8F,TG,11.448140897960496,8:10:00,,SAL,2018-11-08
1070,1131-8F,TG,17.356884066810192,8:20:00,,SAL,2018-11-08
1071,1131-8F,TG,16.04181359192096,8:30:00,,SAL,2018-11-08
1072,1131-8F,TG,2.6174884223785613,8:40:00,,SAL,2018-11-08
1073,1131-8F,TG,1.478184669075202,8:50:00,,SAL,2018-11-08
1074,1131-8F,TG,1.899183283682584,9:00:00,,SAL,2018-11-08
